bytes_uploaded,duration_s,file_count,recid,error,start_ts,status,zip_used
952657920,0.079,99,87284,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772309932.168771,failed,False
952657920,0.206,99,87284,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772309936.2566497,failed,False
76462080,77.622,5,87276,Failures in HTTP transport (6 sub-exceptions),1772309863.4726863,failed,False
71654400,86.634,5,87273,Failures in HTTP transport (2 sub-exceptions),1772309855.5512753,failed,False
81100800,22.545,5,87281,Failures in HTTP transport (2 sub-exceptions),1772309923.0611959,failed,False
76462080,54.093,5,87276,Failures in HTTP transport (2 sub-exceptions),1772309945.1046858,failed,False
85509120,65.837,5,87285,Failures in HTTP transport (3 sub-exceptions),1772309936.4684277,failed,False
11911326720,13.468,334,87286,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772309999.2032342,failed,False
11911326720,11.467,334,87286,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310014.6795874,failed,False
11911326720,0.093,334,87286,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310030.1558092,failed,False
85509120,30.047,5,87285,,1772310004.310848,ok,False
951751680,0.11,100,87288,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772310034.368718,failed,False
71654400,90.562,5,87273,,1772309946.1916409,ok,False
951751680,1.109,100,87288,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772310036.4862974,failed,False
88412160,10.232,5,87287,,1772310030.2550013,ok,False
1243776000,0.104,6,87290,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310040.4940946,failed,False
951751680,0.17,100,87288,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772310041.6005647,failed,False
1243776000,1.1,6,87290,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310042.6041727,failed,False
81100800,96.605,5,87281,Failures in HTTP transport (4 sub-exceptions),1772309949.6141996,failed,False
91776000,5.5,5,87291,,1772310041.7757967,ok,False
89333760,10.804,5,87289,,1772310036.758982,ok,False
24282301440,0.435,109,87293,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310047.3352957,failed,False
1243776000,0.114,6,87290,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310047.7118635,failed,False
2400291840,0.173,250,87295,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772310047.8317468,failed,False
93788160,3.53,5,87292,,1772310046.2264295,ok,False
24282301440,0.074,109,87293,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310049.7879372,failed,False
2400291840,1.114,250,87295,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772310050.0116105,failed,False
24282301440,53.48,109,87293,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310053.871589,failed,False
69565440,60.316,5,87294,,1772310047.5733302,ok,False
2400291840,53.003,250,87295,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 4 fermion.""}",1772310055.1367855,failed,False
1252254720,0.222,6,87298,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310108.142223,failed,False
1252254720,0.074,6,87298,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310110.3718321,failed,False
1252254720,0.081,6,87298,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772310114.452336,failed,False
